timestamp,elapsed_time,shoulder_pan.pos,shoulder_lift.pos,elbow_flex.pos,wrist_flex.pos,wrist_roll.pos,gripper.pos
14:54:09.871,0.004,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:09.888,0.020,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:09.904,0.037,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:09.921,0.054,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:09.938,0.070,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:09.954,0.087,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:09.971,0.104,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:09.988,0.120,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.004,0.137,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.021,0.154,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.038,0.170,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.054,0.187,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.071,0.204,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.088,0.221,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.104,0.237,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.121,0.254,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.138,0.271,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.155,0.287,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.171,0.304,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.188,0.321,1.7595307917888476,-95.79759862778731,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.205,0.338,1.7595307917888476,-95.88336192109777,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.222,0.354,1.7595307917888476,-95.88336192109777,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.238,0.371,1.7595307917888476,-95.88336192109777,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.255,0.388,1.7595307917888476,-95.88336192109777,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.272,0.404,1.7595307917888476,-95.88336192109777,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.288,0.421,1.7595307917888476,-95.88336192109777,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.305,0.438,1.7595307917888476,-95.88336192109777,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.322,0.454,1.7595307917888476,-95.88336192109777,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.338,0.471,1.7595307917888476,-95.88336192109777,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.355,0.488,1.7595307917888476,-95.88336192109777,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
14:54:10.372,0.504,1.7595307917888476,-95.88336192109777,99.8187584956955,-99.83291562238931,0.0,0.271985494106981
